# Columns: result|ERROR method args Zone:N ServerZone:Z WaitMs ExecMs TurnMs TotalMs [errorType]
1043 getNumberofCities Greece 46637 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:116
123 getNumberofCities Cambodia 49041 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:147
18 getNumberofCities Senegal 28309 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:147
1396 getNumberofCities Netherlands 94212 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:147
26 getNumberofCities Netherlands 94212 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:146
119 getNumberofCities Bolivia 58876 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:209
296 getNumberofCities Slovenia 71654 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:209
2 getNumberofCities Slovenia 71654 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:207
23 getNumberofCities Georgia 14552 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:8 TurnMs:91 TotalMs:155
17 getNumberofCities Slovakia 36068 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:120
2 getNumberofCities Slovenia 71654 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:209
152 getNumberofCities Slovakia 36068 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:121
7 getNumberofCities Chad 29400 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:150
16 getNumberofCities French Guiana 46121 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
63 getNumberofCities Uganda 11116 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:86 TotalMs:210
366 getNumberofCities Ireland 93817 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:163
3 getNumberofCities Ireland 93817 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:153
3 getNumberofCities Ireland 93817 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:149
0 getNumberofCities Guam 87680 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:121
3 getNumberofCities Ireland 93817 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:149
0 getNumberofCities Tuvalu 26516 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:117
6 getNumberofCities Gambia 24738 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:154
384 getNumberofCities Pakistan 99381 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:147
384 getNumberofCities Pakistan 99381 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:146
1 getNumberofCities Tonga 17862 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:209
1291 getNumberofCities China 41519 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:208
1291 getNumberofCities China 41519 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:84 TotalMs:207
8838 getNumberofCities Mexico 89833 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:17 TurnMs:101 TotalMs:135
1291 getNumberofCities China 41519 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:208
143 getNumberofCities Mexico 89833 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:119
87 getNumberofCities Haiti 65855 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:208
744 getNumberofCities Sweden 21133 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:118
1292 getNumberofCities China 41460 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:117
1372 getNumberofCities Netherlands 64609 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:152
388 getNumberofCities Canada 12070 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:151
809 getNumberofCities Canada 12070 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:148
809 getNumberofCities Canada 12070 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:85 TotalMs:150
296 getNumberofCities Guatemala 25481 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:117
809 getNumberofCities Canada 12070 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:147
2103 getNumberofCities Ukraine 50948 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:149
2 getNumberofCities Burundi 59638 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:86 TotalMs:122
243 getNumberofCities Kazakhstan 27629 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:148
2 getNumberofCities Burundi 59638 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:122
12 getNumberofCities Senegal 64447 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:96 TotalMs:163
1 getNumberofCities Guyana 80523 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:215
160 getNumberofCities Turkey 54174 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:148
1 getNumberofCities Guyana 80523 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:206
4180 getNumberofCities Philippines 29090 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:125
1 getNumberofCities Guyana 80523 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:207
4180 getNumberofCities Philippines 29090 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:118
14 getNumberofCities Guatemala 69213 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:116
374 getNumberofCities Pakistan 87327 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:118
9 getNumberofCities Bolivia 94246 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:119
105 getNumberofCities Kenya 96390 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:118
105 getNumberofCities Kenya 96390 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:120
10 getNumberofCities Kenya 96390 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:120
105 getNumberofCities Kenya 96390 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
136 getNumberofCities Uganda 90635 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:119
13 getNumberofCities Kenya 58031 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:120
13 getNumberofCities Benin 44365 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:210
178 getNumberofCities Poland 27287 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:122
2693 getNumberofCities Poland 27287 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:126
4539 getNumberofCities Romania 99490 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:125
1140 getNumberofCities Canada 93698 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:210
804 getNumberofCities Portugal 89269 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:94 TotalMs:132
57 getNumberofCities Canada 93698 1 Zone:5 ServerZone:1 WaitMs:1 ExecMs:5 TurnMs:90 TotalMs:221
1140 getNumberofCities Canada 93698 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:88 TotalMs:219
7 getNumberofCities Kyrgyzstan 50301 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:221
12 getNumberofCities Tajikistan 30501 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:156
77 getNumberofCities Kyrgyzstan 50301 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:90 TotalMs:218
13 getNumberofCities Greenland 15400 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:154
24 getNumberofCities Bahamas 87092 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:86 TotalMs:151
5 getNumberofCities French Guiana 15157 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:211
24 getNumberofCities Bahamas 87092 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:89 TotalMs:157
1 getNumberofCities Bahamas 87092 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:150
24 getNumberofCities Bahamas 87092 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:151
8 getNumberofCities Seychelles 12406 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:118
296 getNumberofCities Slovenia 43204 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:150
982 getNumberofCities Japan 57583 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:151
57 getNumberofCities Thailand 49412 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:109 TotalMs:175
57 getNumberofCities Thailand 49412 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:148
44 getNumberofCities Romania 65523 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:120
8 getNumberofCities Tuvalu 43225 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:149
0 getNumberofCities Tuvalu 43225 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:117
8 getNumberofCities Tuvalu 43225 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:116
0 getNumberofCities Guam 67884 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:120
14 getNumberofCities Kyrgyzstan 22720 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:116
13 getNumberofCities Greenland 53657 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:208
2 getNumberofCities Equatorial Guinea 64619 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:146
13 getNumberofCities Greenland 53657 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:207
9 getNumberofCities Georgia 30787 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:148
66 getNumberofCities Ghana 92085 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:210
13 getNumberofCities Ghana 92085 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:208
28 getNumberofCities Chile 99798 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:116
66 getNumberofCities Ghana 92085 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:214
411 getNumberofCities Israel 95003 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:148
13 getNumberofCities Ghana 92085 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:207
14 getNumberofCities Bolivia 66486 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:147
34 getNumberofCities Chile 68657 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:148
42 getNumberofCities Peru 58154 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:210
42 getNumberofCities Peru 58154 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:208
25 getNumberofCities Greece 64962 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:147
25 getNumberofCities Greece 64962 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:148
34 getNumberofCities Benin 46140 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:122
25 getNumberofCities Greece 64962 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:151
8737 getNumberofCities Mexico 43085 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:5 TurnMs:89 TotalMs:122
244 getNumberofCities Mexico 43085 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:118
12 getNumberofCities Botswana 29131 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:119
8 getNumberofCities Tuvalu 94201 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:5 TurnMs:89 TotalMs:217
137 getNumberofCities Uganda 97107 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:207
130 getNumberofCities Tunisia 61149 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:4 TurnMs:88 TotalMs:213
22 getNumberofCities Tunisia 61149 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:212
22 getNumberofCities Tunisia 61149 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:213
7 getNumberofCities Guinea 75157 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:149
22 getNumberofCities Tunisia 61149 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:214
8 getNumberofCities Tunisia 92835 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:220
2753 getNumberofCities Poland 44140 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:4 TurnMs:87 TotalMs:213
82 getNumberofCities Botswana 48201 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:209
10 getNumberofCities Panama 45702 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:150
5 getNumberofCities Botswana 48201 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:209
28 getNumberofCities Benin 30020 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:154
19 getNumberofCities Benin 30020 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:88 TotalMs:152
28 getNumberofCities Benin 30020 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:150
8 getNumberofCities Tuvalu 76203 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:86 TotalMs:154
949 getNumberofCities Thailand 97272 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:86 TotalMs:154
949 getNumberofCities Thailand 97272 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:148
8 getNumberofCities Tunisia 92988 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:86 TotalMs:123
253 getNumberofCities United Kingdom 49360 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:121
1597 getNumberofCities Indonesia 20930 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:124
221 getNumberofCities Indonesia 53866 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:121
221 getNumberofCities Indonesia 53866 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:121
1746 getNumberofCities Indonesia 53866 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:121
221 getNumberofCities Indonesia 53866 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:121
66 getNumberofCities Tajikistan 15839 2 Zone:3 ServerZone:5 WaitMs:1 ExecMs:7 TurnMs:96 TotalMs:161
583 getNumberofCities United States 71364 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:210
11 getNumberofCities Ireland 32021 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:88 TotalMs:158
1 getNumberofCities Botswana 91744 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:213
358 getNumberofCities Ireland 32021 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:3 TurnMs:87 TotalMs:153
10 getNumberofCities Botswana 34043 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:3 TurnMs:88 TotalMs:153
16070 getNumberofCities United States 65253 2 Zone:2 ServerZone:3 WaitMs:1 ExecMs:19 TurnMs:104 TotalMs:143
16070 getNumberofCities United States 65253 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:125
662 getNumberofCities United States 65253 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:117
1701 getNumberofCities Belgium 48563 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:119
116 getNumberofCities Cambodia 24719 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:118
22 getNumberofCities Bahamas 18643 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:209
238 getNumberofCities Belarus 51006 2 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:117
22 getNumberofCities Bahamas 18643 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:210
2708 getNumberofCities China 21744 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:87 TotalMs:213
52 getNumberofCities Ghana 24334 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:5 TurnMs:89 TotalMs:214
27 getNumberofCities Ghana 24334 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:210
52 getNumberofCities Ghana 24334 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:210
27 getNumberofCities Ghana 24334 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:4 TurnMs:87 TotalMs:212
87 getNumberofCities Haiti 63347 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:86 TotalMs:127
0 getNumberofCities French Guiana 63161 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:213
10 getNumberofCities Burundi 17254 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:125
10 getNumberofCities Burundi 17254 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:119
850 getNumberofCities Hungary 67043 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:211
258 getNumberofCities Netherlands 11837 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:2 TurnMs:87 TotalMs:125
125 getNumberofCities Pakistan 53826 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:156
125 getNumberofCities Pakistan 53826 1 Zone:1 ServerZone:3 WaitMs:2 ExecMs:3 TurnMs:87 TotalMs:156
125 getNumberofCities Pakistan 53826 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:5 TurnMs:90 TotalMs:156
355 getNumberofCities Indonesia 24450 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:116
355 getNumberofCities Indonesia 24450 1 Zone:4 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:120
3 getNumberofCities Tokelau 79728 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:210
18 getNumberofCities Haiti 45928 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:151
36 getNumberofCities Uganda 21324 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:116
22 getNumberofCities Senegal 21642 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:146
0 getNumberofCities  16864 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:210
22 getNumberofCities Senegal 21642 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:81 TotalMs:145
37 getNumberofCities Senegal 21642 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:0 TurnMs:81 TotalMs:146
37 getNumberofCities Senegal 21642 2 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:147
121 getNumberofCities Philippines 81773 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:147
8 getNumberofCities Georgia 34882 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:116
2700 getNumberofCities Poland 28832 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:147
8 getNumberofCities Serbia 94190 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:146
392 getNumberofCities Serbia 94190 2 Zone:3 ServerZone:5 WaitMs:1 ExecMs:2 TurnMs:84 TotalMs:148
1 getNumberofCities Bhutan 53877 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:146
156 getNumberofCities Slovakia 41505 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:207
156 getNumberofCities Slovakia 41505 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:206
791 getNumberofCities Portugal 46964 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:116
241 getNumberofCities Belarus 63016 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:117
13 getNumberofCities Slovakia 41505 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:207
20 getNumberofCities Belarus 63016 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:118
334 getNumberofCities Ireland 16155 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:148
8 getNumberofCities Cambodia 58578 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:206
330 getNumberofCities Guatemala 79893 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:148
11 getNumberofCities Cambodia 43740 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:207
330 getNumberofCities Guatemala 79893 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:148
10 getNumberofCities Guatemala 79893 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:147
5 getNumberofCities Georgia 66472 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:119
330 getNumberofCities Guatemala 79893 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:82 TotalMs:147
61 getNumberofCities Kenya 12877 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:149
1050 getNumberofCities Japan 73898 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:148
373 getNumberofCities Pakistan 86793 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:119
275 getNumberofCities Kazakhstan 99690 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:210
275 getNumberofCities Kazakhstan 99690 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:8 TurnMs:92 TotalMs:216
410 getNumberofCities Israel 87437 2 Zone:1 ServerZone:3 WaitMs:1 ExecMs:2 TurnMs:91 TotalMs:158
410 getNumberofCities Israel 87437 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:153
21 getNumberofCities Israel 87437 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:85 TotalMs:152
366 getNumberofCities Ireland 96583 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:86 TotalMs:136
105 getNumberofCities Kenya 83802 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:156
10 getNumberofCities Kenya 83802 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:149
17 getNumberofCities Burundi 39790 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:0 TurnMs:83 TotalMs:118
1 getNumberofCities Tonga 18146 1 Zone:3 ServerZone:5 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:149
90 getNumberofCities Tajikistan 85783 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:216
398 getNumberofCities Brazil 55292 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:91 TotalMs:217
398 getNumberofCities Brazil 55292 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:1 TurnMs:84 TotalMs:208
1635 getNumberofCities Brazil 55292 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:92 TotalMs:217
398 getNumberofCities Brazil 55292 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:211
1639 getNumberofCities Brazil 55757 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:87 TotalMs:155
59 getNumberofCities Ghana 63953 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:120
36 getNumberofCities Chad 19925 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:82 TotalMs:208
1621 getNumberofCities Brazil 52892 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:149
